loan_id,Customer_ID,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,snapshot_date
CUS_0x4503_2024_09_01,CUS_0x4503,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x450b_2024_07_01,CUS_0x450b,2024-07-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2025-05-01
CUS_0x4518_2024_07_01,CUS_0x4518,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4544_2024_08_01,CUS_0x4544,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x454c_2024_10_01,CUS_0x454c,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4562_2024_11_01,CUS_0x4562,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x457b_2024_07_01,CUS_0x457b,2024-07-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-05-01
CUS_0x4587_2025_01_01,CUS_0x4587,2025-01-01,10,4,10000,1000.0,0.0,4000.0,10000.0,2025-05-01
CUS_0x458d_2024_10_01,CUS_0x458d,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4590_2024_07_01,CUS_0x4590,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x45ab_2025_01_01,CUS_0x45ab,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x45b4_2024_12_01,CUS_0x45b4,2024-12-01,10,5,10000,1000.0,0.0,4000.0,9000.0,2025-05-01
CUS_0x45ca_2025_01_01,CUS_0x45ca,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x45cc_2024_10_01,CUS_0x45cc,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x45e2_2024_10_01,CUS_0x45e2,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x45fc_2024_08_01,CUS_0x45fc,2024-08-01,10,9,10000,1000.0,0.0,5000.0,6000.0,2025-05-01
CUS_0x4605_2024_11_01,CUS_0x4605,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x461f_2024_10_01,CUS_0x461f,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4628_2024_10_01,CUS_0x4628,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x463_2025_01_01,CUS_0x463,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4630_2024_11_01,CUS_0x4630,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x4657_2024_09_01,CUS_0x4657,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x4661_2024_07_01,CUS_0x4661,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4695_2024_08_01,CUS_0x4695,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x4697_2024_10_01,CUS_0x4697,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x46a_2025_01_01,CUS_0x46a,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x46b1_2024_11_01,CUS_0x46b1,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x46bd_2024_10_01,CUS_0x46bd,2024-10-01,10,7,10000,1000.0,0.0,4000.0,7000.0,2025-05-01
CUS_0x46c4_2024_09_01,CUS_0x46c4,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x46d1_2024_08_01,CUS_0x46d1,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x46d4_2024_12_01,CUS_0x46d4,2024-12-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-05-01
CUS_0x46dd_2024_07_01,CUS_0x46dd,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x46de_2024_09_01,CUS_0x46de,2024-09-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2025-05-01
CUS_0x4716_2024_07_01,CUS_0x4716,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4722_2024_12_01,CUS_0x4722,2024-12-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-05-01
CUS_0x4732_2024_10_01,CUS_0x4732,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4734_2024_09_01,CUS_0x4734,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x4768_2024_07_01,CUS_0x4768,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x476c_2024_09_01,CUS_0x476c,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x4775_2024_09_01,CUS_0x4775,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x4779_2025_01_01,CUS_0x4779,2025-01-01,10,4,10000,1000.0,0.0,1000.0,7000.0,2025-05-01
CUS_0x477b_2024_12_01,CUS_0x477b,2024-12-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-05-01
CUS_0x477d_2024_08_01,CUS_0x477d,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x479_2024_11_01,CUS_0x479,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x4797_2024_11_01,CUS_0x4797,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x479c_2025_01_01,CUS_0x479c,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x47a6_2025_01_01,CUS_0x47a6,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x47af_2024_07_01,CUS_0x47af,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x47b_2024_11_01,CUS_0x47b,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x47bb_2024_09_01,CUS_0x47bb,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x47c3_2024_09_01,CUS_0x47c3,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x47d3_2025_01_01,CUS_0x47d3,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x47e5_2024_07_01,CUS_0x47e5,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x47e8_2024_07_01,CUS_0x47e8,2024-07-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2025-05-01
CUS_0x47ea_2024_12_01,CUS_0x47ea,2024-12-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-05-01
CUS_0x47ec_2024_12_01,CUS_0x47ec,2024-12-01,10,5,10000,1000.0,0.0,2000.0,7000.0,2025-05-01
CUS_0x47f1_2024_09_01,CUS_0x47f1,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x47f9_2024_08_01,CUS_0x47f9,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x4802_2024_10_01,CUS_0x4802,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x481f_2025_01_01,CUS_0x481f,2025-01-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2025-05-01
CUS_0x4824_2024_07_01,CUS_0x4824,2024-07-01,10,10,10000,1000.0,0.0,9000.0,9000.0,2025-05-01
CUS_0x4829_2024_07_01,CUS_0x4829,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4831_2024_12_01,CUS_0x4831,2024-12-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-05-01
CUS_0x4845_2024_10_01,CUS_0x4845,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4849_2024_09_01,CUS_0x4849,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x4863_2024_07_01,CUS_0x4863,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x486d_2024_08_01,CUS_0x486d,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x487b_2024_10_01,CUS_0x487b,2024-10-01,10,7,10000,1000.0,0.0,3000.0,6000.0,2025-05-01
CUS_0x488b_2024_10_01,CUS_0x488b,2024-10-01,10,7,10000,1000.0,0.0,5000.0,8000.0,2025-05-01
CUS_0x489d_2024_11_01,CUS_0x489d,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x48a_2024_12_01,CUS_0x48a,2024-12-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-05-01
CUS_0x48a0_2024_09_01,CUS_0x48a0,2024-09-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2025-05-01
CUS_0x48aa_2024_09_01,CUS_0x48aa,2024-09-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2025-05-01
CUS_0x48be_2024_09_01,CUS_0x48be,2024-09-01,10,8,10000,1000.0,0.0,4000.0,6000.0,2025-05-01
CUS_0x48c5_2025_01_01,CUS_0x48c5,2025-01-01,10,4,10000,1000.0,0.0,3000.0,9000.0,2025-05-01
CUS_0x48c6_2024_12_01,CUS_0x48c6,2024-12-01,10,5,10000,1000.0,0.0,2000.0,7000.0,2025-05-01
CUS_0x48dd_2024_11_01,CUS_0x48dd,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x48e1_2024_10_01,CUS_0x48e1,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x48e6_2024_07_01,CUS_0x48e6,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x48ed_2024_07_01,CUS_0x48ed,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x48ef_2024_12_01,CUS_0x48ef,2024-12-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-05-01
CUS_0x48fe_2024_07_01,CUS_0x48fe,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4904_2024_08_01,CUS_0x4904,2024-08-01,10,9,10000,1000.0,0.0,7000.0,8000.0,2025-05-01
CUS_0x490e_2024_12_01,CUS_0x490e,2024-12-01,10,5,10000,1000.0,0.0,2000.0,7000.0,2025-05-01
CUS_0x492e_2024_08_01,CUS_0x492e,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x4931_2024_12_01,CUS_0x4931,2024-12-01,10,5,10000,1000.0,0.0,3000.0,8000.0,2025-05-01
CUS_0x4937_2024_10_01,CUS_0x4937,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4947_2024_07_01,CUS_0x4947,2024-07-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-05-01
CUS_0x494b_2024_10_01,CUS_0x494b,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x494c_2024_09_01,CUS_0x494c,2024-09-01,10,8,10000,1000.0,0.0,4000.0,6000.0,2025-05-01
CUS_0x4963_2024_11_01,CUS_0x4963,2024-11-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2025-05-01
CUS_0x4981_2024_10_01,CUS_0x4981,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4982_2024_10_01,CUS_0x4982,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x498a_2025_01_01,CUS_0x498a,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x49a1_2024_11_01,CUS_0x49a1,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x49a4_2024_12_01,CUS_0x49a4,2024-12-01,10,5,10000,1000.0,0.0,4000.0,9000.0,2025-05-01
CUS_0x49b0_2024_07_01,CUS_0x49b0,2024-07-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-05-01
CUS_0x49b8_2024_07_01,CUS_0x49b8,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x49b9_2024_07_01,CUS_0x49b9,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x49d3_2024_08_01,CUS_0x49d3,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x49da_2024_07_01,CUS_0x49da,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x49dd_2024_07_01,CUS_0x49dd,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4a02_2024_07_01,CUS_0x4a02,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4a11_2024_10_01,CUS_0x4a11,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4a18_2024_07_01,CUS_0x4a18,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4a23_2024_08_01,CUS_0x4a23,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x4a3c_2024_10_01,CUS_0x4a3c,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4a6_2024_11_01,CUS_0x4a6,2024-11-01,10,6,10000,1000.0,0.0,3000.0,7000.0,2025-05-01
CUS_0x4a6a_2025_01_01,CUS_0x4a6a,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4a78_2024_09_01,CUS_0x4a78,2024-09-01,10,8,10000,1000.0,0.0,6000.0,8000.0,2025-05-01
CUS_0x4a82_2024_07_01,CUS_0x4a82,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4a83_2024_07_01,CUS_0x4a83,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4a93_2024_10_01,CUS_0x4a93,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4a96_2024_07_01,CUS_0x4a96,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4aa5_2024_09_01,CUS_0x4aa5,2024-09-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2025-05-01
CUS_0x4ab7_2024_09_01,CUS_0x4ab7,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x4ad7_2024_12_01,CUS_0x4ad7,2024-12-01,10,5,10000,1000.0,0.0,3000.0,8000.0,2025-05-01
CUS_0x4afe_2025_01_01,CUS_0x4afe,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4b11_2024_08_01,CUS_0x4b11,2024-08-01,10,9,10000,1000.0,0.0,5000.0,6000.0,2025-05-01
CUS_0x4b6a_2024_09_01,CUS_0x4b6a,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x4b76_2024_12_01,CUS_0x4b76,2024-12-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-05-01
CUS_0x4b8_2024_11_01,CUS_0x4b8,2024-11-01,10,6,10000,1000.0,0.0,3000.0,7000.0,2025-05-01
CUS_0x4b86_2024_07_01,CUS_0x4b86,2024-07-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-05-01
CUS_0x4b9_2024_09_01,CUS_0x4b9,2024-09-01,10,8,10000,1000.0,0.0,4000.0,6000.0,2025-05-01
CUS_0x4ba1_2024_12_01,CUS_0x4ba1,2024-12-01,10,5,10000,1000.0,0.0,1000.0,6000.0,2025-05-01
CUS_0x4bb_2024_08_01,CUS_0x4bb,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x4bc1_2025_01_01,CUS_0x4bc1,2025-01-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2025-05-01
CUS_0x4be_2024_11_01,CUS_0x4be,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x4bef_2024_07_01,CUS_0x4bef,2024-07-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2025-05-01
CUS_0x4bff_2025_01_01,CUS_0x4bff,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4c0_2024_07_01,CUS_0x4c0,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4c09_2024_11_01,CUS_0x4c09,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x4c13_2024_10_01,CUS_0x4c13,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4c33_2024_10_01,CUS_0x4c33,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4c34_2025_01_01,CUS_0x4c34,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4c3e_2024_08_01,CUS_0x4c3e,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x4c43_2024_09_01,CUS_0x4c43,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x4c44_2024_12_01,CUS_0x4c44,2024-12-01,10,5,10000,1000.0,0.0,2000.0,7000.0,2025-05-01
CUS_0x4c49_2024_07_01,CUS_0x4c49,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4c4a_2024_07_01,CUS_0x4c4a,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4c4b_2024_09_01,CUS_0x4c4b,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x4c64_2024_08_01,CUS_0x4c64,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x4c77_2024_11_01,CUS_0x4c77,2024-11-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2025-05-01
CUS_0x4c7d_2024_10_01,CUS_0x4c7d,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4c80_2025_01_01,CUS_0x4c80,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4c83_2024_09_01,CUS_0x4c83,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x4c84_2024_12_01,CUS_0x4c84,2024-12-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-05-01
CUS_0x4c95_2024_10_01,CUS_0x4c95,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4c9b_2024_12_01,CUS_0x4c9b,2024-12-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-05-01
CUS_0x4c9c_2024_10_01,CUS_0x4c9c,2024-10-01,10,7,10000,1000.0,0.0,3000.0,6000.0,2025-05-01
CUS_0x4caa_2024_10_01,CUS_0x4caa,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4cae_2025_01_01,CUS_0x4cae,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4cb5_2024_10_01,CUS_0x4cb5,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4ce8_2024_12_01,CUS_0x4ce8,2024-12-01,10,5,10000,1000.0,0.0,4000.0,9000.0,2025-05-01
CUS_0x4cef_2024_11_01,CUS_0x4cef,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x4d0_2024_08_01,CUS_0x4d0,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x4d03_2025_01_01,CUS_0x4d03,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4d0f_2024_12_01,CUS_0x4d0f,2024-12-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-05-01
CUS_0x4d12_2024_10_01,CUS_0x4d12,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4d1b_2024_08_01,CUS_0x4d1b,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x4d1c_2024_07_01,CUS_0x4d1c,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4d2a_2024_09_01,CUS_0x4d2a,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x4d4_2025_01_01,CUS_0x4d4,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4d43_2024_10_01,CUS_0x4d43,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4d48_2024_09_01,CUS_0x4d48,2024-09-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2025-05-01
CUS_0x4d75_2024_07_01,CUS_0x4d75,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4d77_2025_01_01,CUS_0x4d77,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4d94_2024_09_01,CUS_0x4d94,2024-09-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2025-05-01
CUS_0x4d9c_2024_10_01,CUS_0x4d9c,2024-10-01,10,7,10000,1000.0,0.0,4000.0,7000.0,2025-05-01
CUS_0x4da1_2024_07_01,CUS_0x4da1,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4da6_2024_12_01,CUS_0x4da6,2024-12-01,10,5,10000,1000.0,0.0,4000.0,9000.0,2025-05-01
CUS_0x4dac_2024_10_01,CUS_0x4dac,2024-10-01,10,7,10000,1000.0,0.0,5000.0,8000.0,2025-05-01
CUS_0x4daf_2025_01_01,CUS_0x4daf,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4db6_2025_01_01,CUS_0x4db6,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4db9_2024_10_01,CUS_0x4db9,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4dba_2024_08_01,CUS_0x4dba,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x4ddb_2024_10_01,CUS_0x4ddb,2024-10-01,10,7,10000,1000.0,0.0,4000.0,7000.0,2025-05-01
CUS_0x4de0_2024_11_01,CUS_0x4de0,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x4deb_2024_11_01,CUS_0x4deb,2024-11-01,10,6,10000,1000.0,0.0,3000.0,7000.0,2025-05-01
CUS_0x4df9_2025_01_01,CUS_0x4df9,2025-01-01,10,4,10000,1000.0,0.0,3000.0,9000.0,2025-05-01
CUS_0x4e1f_2024_10_01,CUS_0x4e1f,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4e2_2024_12_01,CUS_0x4e2,2024-12-01,10,5,10000,1000.0,0.0,3000.0,8000.0,2025-05-01
CUS_0x4e26_2025_01_01,CUS_0x4e26,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4e35_2024_12_01,CUS_0x4e35,2024-12-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-05-01
CUS_0x4e4a_2024_11_01,CUS_0x4e4a,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x4e52_2024_10_01,CUS_0x4e52,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4e5e_2025_01_01,CUS_0x4e5e,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4e5f_2024_08_01,CUS_0x4e5f,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x4e66_2024_12_01,CUS_0x4e66,2024-12-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-05-01
CUS_0x4e6e_2024_09_01,CUS_0x4e6e,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x4e7a_2024_11_01,CUS_0x4e7a,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x4e80_2024_08_01,CUS_0x4e80,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x4e89_2024_08_01,CUS_0x4e89,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x4e8b_2025_01_01,CUS_0x4e8b,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4e97_2024_08_01,CUS_0x4e97,2024-08-01,10,9,10000,1000.0,0.0,9000.0,10000.0,2025-05-01
CUS_0x4e9c_2024_10_01,CUS_0x4e9c,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0x4ea4_2025_01_01,CUS_0x4ea4,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4ea5_2024_09_01,CUS_0x4ea5,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x4ead_2024_07_01,CUS_0x4ead,2024-07-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-05-01
CUS_0x4eb3_2024_09_01,CUS_0x4eb3,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x4eca_2024_09_01,CUS_0x4eca,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x4ed2_2024_08_01,CUS_0x4ed2,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x4ed5_2024_11_01,CUS_0x4ed5,2024-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-05-01
CUS_0x4ee1_2024_07_01,CUS_0x4ee1,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x4ee5_2024_08_01,CUS_0x4ee5,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x4ee6_2024_11_01,CUS_0x4ee6,2024-11-01,10,6,10000,1000.0,0.0,3000.0,7000.0,2025-05-01
CUS_0x4eea_2025_01_01,CUS_0x4eea,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0x4ef6_2025_01_01,CUS_0x4ef6,2025-01-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2025-05-01
CUS_0x4ef9_2025_01_01,CUS_0x4ef9,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
